"userid","otheraffiliations","primary"
"64673","Infectious Diseases Training Program","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64673","Biomedical Engineering","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Biomedical Engineering","0"
"64673","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64673","Biomedical Engineering","0"
"64673","Infectious Diseases Training Program","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Biomedical Engineering","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Infectious Diseases Training Program","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Biotechnology Training Program","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Biotechnology Training Program","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Biotechnology Training Program","0"
"64673","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Biotechnology Training Program","0"
"64673","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Infectious Diseases Training Program","0"
"64673","Biomedical Engineering","0"
"64673","Pathology","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Infectious Diseases Training Program","0"
"64673","Pathology","0"
"64673","Biomedical Engineering","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Pathology","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Pathology","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Biotechnology Training Program","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Biotechnology Training Program","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Infectious Diseases Training Program","0"
"64673","Biomedical Engineering","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Biomedical Engineering","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Pathology","0"
"64673","Training in the Pharmacological Sciences","0"
"64673","Pathology","0"
"64673","Infectious Diseases Training Program","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Biotechnology Training Program","0"
"64673","Biotechnology Training Program","0"
"64673","Basic Cardiovascular Research Training Grant","0"
"64673","Cancer Research Training in Molecular Biology ","0"
"64673","Biomedical Engineering","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64673","Training in Cell and Molecular Biology","0"
"64673","Mid-Atlantic Bridges to the Doctorate in Biomedical Sciences at the University of Virginia School of Medicine","0"
"64674","Training in Cell and Molecular Biology","0"
"64674","Training in Cell and Molecular Biology","0"
"64674","Cancer Research Training in Molecular Biology ","0"
"64674","Cancer Research Training in Molecular Biology ","0"
"64674","Medical Scientist Training Program","0"
"64674","Medical Scientist Training Program","0"
"64674","Training in Cell and Molecular Biology","0"
"64674","Cancer Research Training in Molecular Biology ","0"
"64674","Medical Scientist Training Program","0"
"64674","Training in Cell and Molecular Biology","0"
"64674","Cancer Research Training in Molecular Biology ","0"
"64674","Medical Scientist Training Program","0"
"64676","Pathology","0"
"64676","Cardiovascular Research Center","0"
"64676","ENG","0"
"64676","Cancer Research Training in Molecular Biology ","0"
"64676","Biotechnology Training Program","0"
"64677","Neuroscience","0"
"64677","Predoctoral Training in Neuroscience","0"
"64677","Neuroscience","0"
"64677","Predoctoral Training in Neuroscience","0"
"64678","Cell Biology","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Cardiovascular Research Center","0"
"64678","Cardiovascular Research Center","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Cardiovascular Research Center","0"
"64678","Cell Biology","0"
"64678","Cardiovascular Research Center","0"
"64678","Biotechnology Training Program","0"
"64678","Biotechnology Training Program","0"
"64678","Arts & Sciences","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Arts & Sciences","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Cardiovascular Research Center","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Cardiovascular Research Center","0"
"64678","Cell Biology","0"
"64678","Biotechnology Training Program","0"
"64678","Cell Biology","0"
"64678","Arts & Sciences","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Cell Biology","0"
"64678","Cardiovascular Research Center","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Cardiovascular Research Center","0"
"64678","Cardiovascular Research Center","0"
"64678","Cardiovascular Research Center","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Biotechnology Training Program","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Cardiovascular Research Center","0"
"64678","Biotechnology Training Program","0"
"64678","Cell Biology","0"
"64678","Arts & Sciences","0"
"64678","Cardiovascular Research Center","0"
"64678","Arts & Sciences","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Biotechnology Training Program","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Arts & Sciences","0"
"64678","Cardiovascular Research Center","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Cell Biology","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Cardiovascular Research Center","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Biotechnology Training Program","0"
"64678","Cardiovascular Research Center","0"
"64678","Arts & Sciences","0"
"64678","Cell Biology","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Cardiovascular Research Center","0"
"64678","Training in Cell and Molecular Biology","0"
"64678","Biotechnology Training Program","0"
"64678","Cardiovascular Research Center","0"
"64678","Arts & Sciences","0"
"64678","Basic Cardiovascular Research Training Grant","0"
"64678","Short-Term Training to Increase Diversity in Health-Related Research","0"
"64678","Cardiovascular Research Center","0"
"64678","Biotechnology Training Program","0"
"64678","Arts & Sciences","0"
"64678","Cell Biology","0"
"64685","Surgery","0"
"64685","Surgery","0"
"64692","Biotechnology Training Program","0"
"64693","Biotechnology Training Program","0"
"64693","Biotechnology Training Program","0"
"64693","Brain Immunology and Glia Center","0"
"64693","Brain Immunology and Glia Center","0"
"64693","Predoctoral Training in Neuroscience","0"
"64693","Predoctoral Training in Neuroscience","0"
"64693","Neuroscience","0"
"64693","Neuroscience","0"
"64693","Biotechnology Training Program","0"
"64693","Brain Immunology and Glia Center","0"
"64693","Predoctoral Training in Neuroscience","0"
"64693","Neuroscience","0"
"64695","Postdoctoral Training Grant for MDs in Surgical Oncology Research Yrs 6-10","0"
"64696","Infectious Disease","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Disease","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Disease","0"
"64696","Pharmacology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Disease","0"
"64696","Pharmacology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Pharmacology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Pharmacology","0"
"64696","Infectious Disease","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Disease","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Disease","0"
"64696","Pharmacology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Disease","0"
"64696","Pharmacology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Pharmacology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Pharmacology","0"
"64696","Infectious Disease","0"
"64696","Infectious Disease","0"
"64696","Infectious Diseases Training Program","0"
"64696","Infectious Diseases Training Program","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
"64696","Infectious Disease","0"
"64696","Pharmacology","0"
"64696","Pharmacology","0"
"64696","Infectious Diseases Training Program","0"
"64696","Microbiology&#44; Immunology&#44; and Cancer Biology","0"
